Year,Month,Date,Product Subcategory Name,Product Category,Territory Name,Territory Group,Sales
2009,Feb,01/02/2009,Jerseys,Clothing,France,Europe,4639.11
2009,Feb,01/02/2009,Tires and Tubes,Accessories,Southwest,North America,4328.09
2009,Feb,01/02/2009,Jerseys,Clothing,Germany,Europe,4299.97
2009,Feb,01/02/2009,Jerseys,Clothing,Southwest,North America,4255.18
2009,Feb,01/02/2009,Shorts,Clothing,Canada,North America,4143.41
2009,Feb,01/02/2009,Helmets,Accessories,Australia,Pacific,4128.82
2009,Feb,01/02/2009,Shorts,Clothing,Southwest,North America,4127.31
2009,Feb,01/02/2009,Mountain Frames,Components,Canada,North America,4124.21
2009,Feb,01/02/2009,Tires and Tubes,Accessories,Australia,Pacific,4103.42
2009,Feb,01/02/2009,Helmets,Accessories,Southwest,North America,3988.86
2009,Feb,01/02/2009,Touring Frames,Components,Central,North America,3611.89
2009,Feb,01/02/2009,Cranksets,Components,Northwest,North America,3547.69
2009,Feb,01/02/2009,Helmets,Accessories,Northwest,North America,3079.12
2009,Feb,01/02/2009,Helmets,Accessories,Canada,North America,3016.14
2009,Feb,01/02/2009,Cranksets,Components,France,Europe,2988.82
2009,Feb,01/02/2009,Tires and Tubes,Accessories,Northwest,North America,2988.74
2009,Feb,01/02/2009,Jerseys,Clothing,Australia,Pacific,2985.43
2009,Feb,01/02/2009,Vests,Clothing,Canada,North America,2933.70
2009,Feb,01/02/2009,Helmets,Accessories,France,Europe,2911.17
2009,Feb,01/02/2009,Bike Racks,Accessories,Canada,North America,2808.00
2009,Feb,01/02/2009,Helmets,Accessories,Germany,Europe,2743.22
2009,Feb,01/02/2009,Tires and Tubes,Accessories,Canada,North America,2676.13
2009,Feb,01/02/2009,Helmets,Accessories,United Kingdom,Europe,2652.24
2009,Feb,01/02/2009,Tires and Tubes,Accessories,France,Europe,2402.69
2009,Feb,01/02/2009,Jerseys,Clothing,Northeast,North America,2345.55
2009,Feb,01/02/2009,Bike Racks,Accessories,Northwest,North America,2304.00
2009,Feb,01/02/2009,Shorts,Clothing,France,Europe,2210.28
2009,Feb,01/02/2009,Vests,Clothing,Southwest,North America,2184.40
2009,Feb,01/02/2009,Vests,Clothing,France,Europe,2089.15
2009,Feb,01/02/2009,Bike Racks,Accessories,Southwest,North America,2064.00
2009,Feb,01/02/2009,Shorts,Clothing,Southeast,North America,2057.71
2009,Feb,01/02/2009,Shorts,Clothing,Central,North America,2057.01
2009,Feb,01/02/2009,Road Frames,Components,Southeast,North America,2034.59
2009,Feb,01/02/2009,Tires and Tubes,Accessories,United Kingdom,Europe,1995.07
2009,Feb,01/02/2009,Jerseys,Clothing,United Kingdom,Europe,1939.63
2009,Feb,01/02/2009,Bike Racks,Accessories,Germany,Europe,1920.00
2009,Feb,01/02/2009,Vests,Clothing,Northwest,North America,1836.42
2009,Feb,01/02/2009,Vests,Clothing,Germany,Europe,1784.35
2009,Feb,01/02/2009,Tires and Tubes,Accessories,Germany,Europe,1772.92
2009,Feb,01/02/2009,Cranksets,Components,Southwest,North America,1636.15
2009,Feb,01/02/2009,Bike Racks,Accessories,France,Europe,1557.60
2009,Feb,01/02/2009,Pedals,Components,Southwest,North America,1537.13
2009,Feb,01/02/2009,Vests,Clothing,Northeast,North America,1459.23
2009,Feb,01/02/2009,Shorts,Clothing,United Kingdom,Europe,1245.82
2009,Feb,01/02/2009,Mountain Frames,Components,United Kingdom,Europe,1190.68
2009,Feb,01/02/2009,Bottles and Cages,Accessories,Australia,Pacific,1146.38
2009,Feb,01/02/2009,Vests,Clothing,United Kingdom,Europe,1117.60
2009,Feb,01/02/2009,Bottles and Cages,Accessories,Southwest,North America,1094.42
2009,Feb,01/02/2009,Hydration Packs,Accessories,Canada,North America,1088.80
2009,Feb,01/02/2009,Bottom Brackets,Components,France,Europe,1020.52
2009,Feb,01/02/2009,Hydration Packs,Accessories,Southwest,North America,1000.82
2009,Feb,01/02/2009,Gloves,Clothing,Canada,North America,999.19
2009,Feb,01/02/2009,Cranksets,Components,Canada,North America,971.98
2009,Feb,01/02/2009,Pedals,Components,Central,North America,962.15
2009,Feb,01/02/2009,Bike Stands,Accessories,Australia,Pacific,954.00
2009,Feb,01/02/2009,Vests,Clothing,Australia,Pacific,939.80
2009,Feb,01/02/2009,Hydration Packs,Accessories,France,Europe,911.73
2009,Feb,01/02/2009,Pedals,Components,Northeast,North America,892.49
2009,Feb,01/02/2009,Bottles and Cages,Accessories,Northwest,North America,881.72
2009,Feb,01/02/2009,Gloves,Clothing,Australia,Pacific,881.64
2009,Feb,01/02/2009,Hydration Packs,Accessories,Australia,Pacific,879.84
2009,Feb,01/02/2009,Fenders,Accessories,Southwest,North America,879.20
2009,Feb,01/02/2009,Pedals,Components,Canada,North America,876.26
2009,Feb,01/02/2009,Gloves,Clothing,Southwest,North America,832.66
2009,Feb,01/02/2009,Hydration Packs,Accessories,Germany,Europe,824.85
2009,Feb,01/02/2009,Brakes,Components,Northwest,North America,766.80
2009,Feb,01/02/2009,Gloves,Clothing,Germany,Europe,764.90
2009,Feb,01/02/2009,Jerseys,Clothing,Central,North America,759.46
2009,Feb,01/02/2009,Hydration Packs,Accessories,Northwest,North America,747.86
2009,Feb,01/02/2009,Bike Racks,Accessories,Northeast,North America,720.00
2009,Feb,01/02/2009,Pedals,Components,Northwest,North America,704.59
2009,Feb,01/02/2009,Fenders,Accessories,Canada,North America,703.36
2009,Feb,01/02/2009,Brakes,Components,France,Europe,702.90
2009,Feb,01/02/2009,Saddles,Components,France,Europe,684.30
2009,Feb,01/02/2009,Bottles and Cages,Accessories,Canada,North America,684.01
2009,Feb,01/02/2009,Fenders,Accessories,Northwest,North America,659.40
2009,Feb,01/02/2009,Pedals,Components,France,Europe,646.28
2009,Feb,01/02/2009,Gloves,Clothing,Northwest,North America,636.74
2009,Feb,01/02/2009,Shorts,Clothing,Australia,Pacific,629.91
2009,Feb,01/02/2009,Shorts,Clothing,Northeast,North America,629.91
2009,Feb,01/02/2009,Bottles and Cages,Accessories,United Kingdom,Europe,615.14
2009,Feb,01/02/2009,Road Frames,Components,Northwest,North America,607.00
2009,Feb,01/02/2009,Helmets,Accessories,Northeast,North America,601.83
2009,Feb,01/02/2009,Touring Frames,Components,Southwest,North America,600.16
2009,Feb,01/02/2009,Bike Racks,Accessories,United Kingdom,Europe,576.00
2009,Feb,01/02/2009,Cranksets,Components,Central,North America,558.88
2009,Feb,01/02/2009,Derailleurs,Components,France,Europe,548.94
2009,Feb,01/02/2009,Handlebars,Components,Northwest,North America,542.29
2009,Feb,01/02/2009,Socks,Clothing,Southwest,North America,526.81
2009,Feb,01/02/2009,Pedals,Components,Southeast,North America,526.42
2009,Feb,01/02/2009,Handlebars,Components,Central,North America,526.00
2009,Feb,01/02/2009,Gloves,Clothing,France,Europe,514.29
2009,Feb,01/02/2009,Bottles and Cages,Accessories,France,Europe,496.07
2009,Feb,01/02/2009,Vests,Clothing,Central,North America,495.30
2009,Feb,01/02/2009,Caps,Clothing,Australia,Pacific,481.86
2009,Feb,01/02/2009,Bike Racks,Accessories,Australia,Pacific,480.00
2009,Feb,01/02/2009,Bike Stands,Accessories,Canada,North America,477.00
2009,Feb,01/02/2009,Fenders,Accessories,Australia,Pacific,461.58
2009,Feb,01/02/2009,Shorts,Clothing,Germany,Europe,447.94
2009,Feb,01/02/2009,Vests,Clothing,Southeast,North America,444.50
2009,Feb,01/02/2009,Bottles and Cages,Accessories,Germany,Europe,442.36
2009,Feb,01/02/2009,Derailleurs,Components,Northwest,North America,439.15
2009,Feb,01/02/2009,Bottom Brackets,Components,Central,North America,437.36
2009,Feb,01/02/2009,Bottom Brackets,Components,Northwest,North America,437.36
2009,Feb,01/02/2009,Jerseys,Clothing,Southeast,North America,433.92
2009,Feb,01/02/2009,Handlebars,Components,France,Europe,426.28
2009,Feb,01/02/2009,Cranksets,Components,Northeast,North America,421.18
2009,Feb,01/02/2009,Caps,Clothing,Southwest,North America,418.93
2009,Feb,01/02/2009,Bottom Brackets,Components,Southwest,North America,364.47
2009,Feb,01/02/2009,Hydration Packs,Accessories,Northeast,North America,362.93
2009,Feb,01/02/2009,Bike Racks,Accessories,Central,North America,360.00
2009,Feb,01/02/2009,Helmets,Accessories,Central,North America,335.90
2009,Feb,01/02/2009,Derailleurs,Components,Central,North America,329.36
2009,Feb,01/02/2009,Bike Stands,Accessories,France,Europe,318.00
2009,Feb,01/02/2009,Bike Stands,Accessories,Germany,Europe,318.00
2009,Feb,01/02/2009,Bike Stands,Accessories,Northwest,North America,318.00
2009,Feb,01/02/2009,Bike Stands,Accessories,Southwest,North America,318.00
2009,Feb,01/02/2009,Bike Stands,Accessories,United Kingdom,Europe,318.00
2009,Feb,01/02/2009,Caps,Clothing,Canada,North America,314.65
2009,Feb,01/02/2009,Handlebars,Components,Southwest,North America,308.95
2009,Feb,01/02/2009,Caps,Clothing,Northwest,North America,298.47
2009,Feb,01/02/2009,Bike Racks,Accessories,Southeast,North America,288.00
2009,Feb,01/02/2009,Caps,Clothing,France,Europe,285.88
2009,Feb,01/02/2009,Caps,Clothing,Germany,Europe,276.89
2009,Feb,01/02/2009,Hydration Packs,Accessories,United Kingdom,Europe,274.95
2009,Feb,01/02/2009,Derailleurs,Components,Canada,North America,274.47
2009,Feb,01/02/2009,Caps,Clothing,United Kingdom,Europe,273.30
2009,Feb,01/02/2009,Helmets,Accessories,Southeast,North America,272.92
2009,Feb,01/02/2009,Gloves,Clothing,Northeast,North America,264.49
2009,Feb,01/02/2009,Fenders,Accessories,Germany,Europe,263.76
2009,Feb,01/02/2009,Pedals,Components,Germany,Europe,257.54
2009,Feb,01/02/2009,Cranksets,Components,Germany,Europe,242.99
2009,Feb,01/02/2009,Cranksets,Components,Southeast,North America,242.99
2009,Feb,01/02/2009,Saddles,Components,Germany,Europe,221.09
2009,Feb,01/02/2009,Derailleurs,Components,Southwest,North America,219.58
2009,Feb,01/02/2009,Bottom Brackets,Components,Canada,North America,218.68
2009,Feb,01/02/2009,Bottom Brackets,Components,Northeast,North America,218.68
2009,Feb,01/02/2009,Handlebars,Components,Germany,Europe,218.35
2009,Feb,01/02/2009,Cleaners,Accessories,Canada,North America,216.24
2009,Feb,01/02/2009,Saddles,Components,Northwest,North America,204.89
2009,Feb,01/02/2009,Handlebars,Components,Southeast,North America,202.06
2009,Feb,01/02/2009,Socks,Clothing,Central,North America,199.58
2009,Feb,01/02/2009,Cleaners,Accessories,Southwest,North America,198.75
2009,Feb,01/02/2009,Fenders,Accessories,France,Europe,197.82
2009,Feb,01/02/2009,Socks,Clothing,Southeast,North America,192.21
2009,Feb,01/02/2009,Brakes,Components,Canada,North America,191.70
2009,Feb,01/02/2009,Fenders,Accessories,United Kingdom,Europe,175.84
2009,Feb,01/02/2009,Cleaners,Accessories,Northwest,North America,168.54
2009,Feb,01/02/2009,Derailleurs,Components,Southeast,North America,164.68
2009,Feb,01/02/2009,Socks,Clothing,Canada,North America,163.62
2009,Feb,01/02/2009,Handlebars,Components,Canada,North America,148.61
2009,Feb,01/02/2009,Handlebars,Components,Northeast,North America,148.61
2009,Feb,01/02/2009,Bottom Brackets,Components,Southeast,North America,145.79
2009,Feb,01/02/2009,Saddles,Components,Southeast,North America,141.72
2009,Feb,01/02/2009,Cleaners,Accessories,France,Europe,139.92
2009,Feb,01/02/2009,Saddles,Components,Southwest,North America,133.62
2009,Feb,01/02/2009,Chains,Components,France,Europe,133.58
2009,Feb,01/02/2009,Chains,Components,Northwest,North America,133.58
2009,Feb,01/02/2009,Brakes,Components,Southwest,North America,127.80
2009,Feb,01/02/2009,Cleaners,Accessories,Australia,Pacific,127.20
2009,Feb,01/02/2009,Gloves,Clothing,United Kingdom,Europe,122.45
2009,Feb,01/02/2009,Pedals,Components,United Kingdom,Europe,121.48
2009,Feb,01/02/2009,Socks,Clothing,France,Europe,115.07
2009,Feb,01/02/2009,Cleaners,Accessories,Germany,Europe,114.48
2009,Feb,01/02/2009,Saddles,Components,Central,North America,110.14
2009,Feb,01/02/2009,Socks,Clothing,Northwest,North America,106.08
2009,Feb,01/02/2009,Saddles,Components,Northeast,North America,93.94
2009,Feb,01/02/2009,Socks,Clothing,Australia,Pacific,89.90
2009,Feb,01/02/2009,Socks,Clothing,Northeast,North America,86.30
2009,Feb,01/02/2009,Socks,Clothing,United Kingdom,Europe,73.72
2009,Feb,01/02/2009,Bottom Brackets,Components,Germany,Europe,72.89
2009,Feb,01/02/2009,Cleaners,Accessories,United Kingdom,Europe,69.96
2009,Feb,01/02/2009,Socks,Clothing,Germany,Europe,66.53
2009,Feb,01/02/2009,Brakes,Components,Central,North America,63.90
2009,Feb,01/02/2009,Brakes,Components,Germany,Europe,63.90
2009,Feb,01/02/2009,Brakes,Components,Northeast,North America,63.90
2009,Feb,01/02/2009,Brakes,Components,Southeast,North America,63.90
2009,Feb,01/02/2009,Saddles,Components,Australia,Pacific,63.17
2009,Feb,01/02/2009,Saddles,Components,United Kingdom,Europe,63.17
2009,Feb,01/02/2009,Chains,Components,Central,North America,60.72
2009,Feb,01/02/2009,Chains,Components,Southwest,North America,60.72
2009,Feb,01/02/2009,Derailleurs,Components,Germany,Europe,54.89
2009,Feb,01/02/2009,Derailleurs,Components,Northeast,North America,54.89
2009,Feb,01/02/2009,Chains,Components,Canada,North America,48.58
2009,Feb,01/02/2009,Caps,Clothing,Central,North America,48.55
2009,Feb,01/02/2009,Caps,Clothing,Northeast,North America,48.55
2009,Feb,01/02/2009,Cleaners,Accessories,Central,North America,47.70
2009,Feb,01/02/2009,Bottles and Cages,Accessories,Northeast,North America,32.93
2009,Feb,01/02/2009,Tires and Tubes,Accessories,Southeast,North America,32.60
2009,Feb,01/02/2009,Caps,Clothing,Southeast,North America,32.36
2009,Feb,01/02/2009,Cleaners,Accessories,Northeast,North America,28.62
2009,Feb,01/02/2009,Tires and Tubes,Accessories,Central,North America,25.61
2009,Feb,01/02/2009,Cleaners,Accessories,Southeast,North America,23.85
2009,Feb,01/02/2009,Bottles and Cages,Accessories,Central,North America,20.96
2009,Feb,01/02/2009,Bottles and Cages,Accessories,Southeast,North America,17.97
2009,Feb,01/02/2009,Gloves,Clothing,Central,North America,14.69
2009,Feb,01/02/2009,Chains,Components,Germany,Europe,12.14
2009,Feb,01/02/2009,Chains,Components,Northeast,North America,12.14
2009,Feb,01/02/2009,Chains,Components,Southeast,North America,12.14
2009,Mar,01/03/2009,Mountain Bikes,Bikes,Southwest,North America,295883.38
2009,Mar,01/03/2009,Touring Bikes,Bikes,Northwest,North America,266617.88
2009,Mar,01/03/2009,Touring Bikes,Bikes,Australia,Pacific,256462.76
2009,Mar,01/03/2009,Road Bikes,Bikes,Southwest,North America,210109.85
2009,Mar,01/03/2009,Mountain Bikes,Bikes,Northwest,North America,202095.20
2009,Mar,01/03/2009,Mountain Bikes,Bikes,Canada,North America,189668.76
2009,Mar,01/03/2009,Touring Bikes,Bikes,Southwest,North America,185317.50
2009,Mar,01/03/2009,Touring Bikes,Bikes,United Kingdom,Europe,171674.87
2009,Mar,01/03/2009,Road Bikes,Bikes,Australia,Pacific,167516.22
2009,Mar,01/03/2009,Touring Bikes,Bikes,Canada,North America,158144.15
2009,Mar,01/03/2009,Mountain Bikes,Bikes,United Kingdom,Europe,146777.27
2009,Mar,01/03/2009,Road Bikes,Bikes,United Kingdom,Europe,142869.35
2009,Mar,01/03/2009,Mountain Bikes,Bikes,Australia,Pacific,136156.78
2009,Mar,01/03/2009,Touring Bikes,Bikes,Germany,Europe,134332.55
2009,Mar,01/03/2009,Road Bikes,Bikes,Canada,North America,123653.34
2009,Mar,01/03/2009,Mountain Bikes,Bikes,Germany,Europe,106692.68
2009,Mar,01/03/2009,Touring Bikes,Bikes,Northeast,North America,102500.06
2009,Mar,01/03/2009,Road Bikes,Bikes,Central,North America,98679.07
2009,Mar,01/03/2009,Touring Bikes,Bikes,Southeast,North America,94092.89
2009,Mar,01/03/2009,Mountain Bikes,Bikes,Central,North America,91896.82
2009,Mar,01/03/2009,Road Bikes,Bikes,France,Europe,91245.37
2009,Mar,01/03/2009,Road Bikes,Bikes,Northwest,North America,88034.85
2009,Mar,01/03/2009,Road Bikes,Bikes,Southeast,North America,82577.15
2009,Mar,01/03/2009,Road Bikes,Bikes,Northeast,North America,78412.84
2009,Mar,01/03/2009,Mountain Bikes,Bikes,France,Europe,61099.16
2009,Mar,01/03/2009,Road Bikes,Bikes,Germany,Europe,48377.03
2009,Mar,01/03/2009,Touring Bikes,Bikes,Central,North America,46114.13
2009,Mar,01/03/2009,Touring Bikes,Bikes,France,Europe,42156.32
2009,Mar,01/03/2009,Mountain Frames,Components,Southwest,North America,33018.64
2009,Mar,01/03/2009,Mountain Frames,Components,Canada,North America,23786.83
2009,Mar,01/03/2009,Mountain Frames,Components,Northwest,North America,21317.65
2009,Mar,01/03/2009,Touring Frames,Components,Canada,North America,20057.76
2009,Mar,01/03/2009,Mountain Frames,Components,United Kingdom,Europe,17467.51
2009,Mar,01/03/2009,Touring Frames,Components,Northwest,North America,13836.44
2009,Mar,01/03/2009,Mountain Frames,Components,Central,North America,7846.99
2009,Mar,01/03/2009,Touring Frames,Components,United Kingdom,Europe,7821.74
2009,Mar,01/03/2009,Jerseys,Clothing,Canada,North America,6391.17
2009,Mar,01/03/2009,Road Frames,Components,Southwest,North America,5996.96
2009,Mar,01/03/2009,Jerseys,Clothing,Australia,Pacific,5918.60
2009,Mar,01/03/2009,Jerseys,Clothing,Southwest,North America,5824.72
2009,Mar,01/03/2009,Road Frames,Components,Northeast,North America,5544.53
2009,Mar,01/03/2009,Shorts,Clothing,Canada,North America,5529.21
2009,Mar,01/03/2009,Mountain Bikes,Bikes,Southeast,North America,5507.98
2009,Mar,01/03/2009,Shorts,Clothing,Southwest,North America,5249.95
2009,Mar,01/03/2009,Mountain Frames,Components,France,Europe,5226.28
2009,Mar,01/03/2009,Shorts,Clothing,Northwest,North America,4917.50
2009,Mar,01/03/2009,Touring Frames,Components,Southeast,North America,4612.15
2009,Mar,01/03/2009,Helmets,Accessories,Southwest,North America,4520.71
2009,Mar,01/03/2009,Road Frames,Components,United Kingdom,Europe,4473.84
2009,Mar,01/03/2009,Jerseys,Clothing,United Kingdom,Europe,4471.78
2009,Mar,01/03/2009,Mountain Frames,Components,Australia,Pacific,4283.89
2009,Mar,01/03/2009,Road Frames,Components,France,Europe,4271.51
2009,Mar,01/03/2009,Tires and Tubes,Accessories,Australia,Pacific,4065.04
2009,Mar,01/03/2009,Helmets,Accessories,Australia,Pacific,4051.84
2009,Mar,01/03/2009,Vests,Clothing,Canada,North America,3879.22
2009,Mar,01/03/2009,Tires and Tubes,Accessories,Southwest,North America,3749.32
2009,Mar,01/03/2009,Tires and Tubes,Accessories,Northwest,North America,3495.51
2009,Mar,01/03/2009,Helmets,Accessories,Canada,North America,3436.02
2009,Mar,01/03/2009,Touring Frames,Components,Central,North America,3407.45
2009,Mar,01/03/2009,Helmets,Accessories,United Kingdom,Europe,3401.03
2009,Mar,01/03/2009,Cranksets,Components,Northwest,North America,3337.10
2009,Mar,01/03/2009,Tires and Tubes,Accessories,Canada,North America,3206.89
2009,Mar,01/03/2009,Cranksets,Components,Australia,Pacific,3158.92
2009,Mar,01/03/2009,Road Frames,Components,Germany,Europe,3152.49
2009,Mar,01/03/2009,Helmets,Accessories,Northwest,North America,3100.11
2009,Mar,01/03/2009,Bike Racks,Accessories,Australia,Pacific,3048.00
2009,Mar,01/03/2009,Shorts,Clothing,Central,North America,2987.87
2009,Mar,01/03/2009,Cranksets,Components,United Kingdom,Europe,2883.52
2009,Mar,01/03/2009,Helmets,Accessories,France,Europe,2862.18
2009,Mar,01/03/2009,Vests,Clothing,Southwest,North America,2839.72
2009,Mar,01/03/2009,Touring Frames,Components,Southwest,North America,2607.25
2009,Mar,01/03/2009,Cranksets,Components,Canada,North America,2438.02
2009,Mar,01/03/2009,Vests,Clothing,Australia,Pacific,2432.05
2009,Mar,01/03/2009,Bike Racks,Accessories,Canada,North America,2424.00
2009,Mar,01/03/2009,Jerseys,Clothing,Northwest,North America,2421.13
2009,Mar,01/03/2009,Helmets,Accessories,Germany,Europe,2379.32
2009,Mar,01/03/2009,Tires and Tubes,Accessories,United Kingdom,Europe,2303.27
2009,Mar,01/03/2009,Jerseys,Clothing,Germany,Europe,2267.56
2009,Mar,01/03/2009,Tires and Tubes,Accessories,France,Europe,2095.61
2009,Mar,01/03/2009,Cranksets,Components,Southwest,North America,2016.84
2009,Mar,01/03/2009,Jerseys,Clothing,France,Europe,1993.82
2009,Mar,01/03/2009,Shorts,Clothing,Australia,Pacific,1945.72
2009,Mar,01/03/2009,Jerseys,Clothing,Northeast,North America,1901.64
2009,Mar,01/03/2009,Shorts,Clothing,United Kingdom,Europe,1847.74
2009,Mar,01/03/2009,Mountain Frames,Components,Germany,Europe,1846.04
2009,Mar,01/03/2009,Jerseys,Clothing,Southeast,North America,1841.65
2009,Mar,01/03/2009,Touring Frames,Components,Australia,Pacific,1804.85
2009,Mar,01/03/2009,Hydration Packs,Accessories,Southwest,North America,1770.68
2009,Mar,01/03/2009,Bike Racks,Accessories,Southwest,North America,1752.00
2009,Mar,01/03/2009,Vests,Clothing,United Kingdom,Europe,1623.06
2009,Mar,01/03/2009,Jerseys,Clothing,Central,North America,1535.51
2009,Mar,01/03/2009,Pedals,Components,Southwest,North America,1522.58
2009,Mar,01/03/2009,Road Frames,Components,Northwest,North America,1475.36
2009,Mar,01/03/2009,Bike Racks,Accessories,United Kingdom,Europe,1464.00
2009,Mar,01/03/2009,Vests,Clothing,Southeast,North America,1452.88
2009,Mar,01/03/2009,Road Frames,Components,Southeast,North America,1427.59
2009,Mar,01/03/2009,Tires and Tubes,Accessories,Germany,Europe,1330.16
2009,Mar,01/03/2009,Bike Racks,Accessories,Northeast,North America,1296.00
2009,Mar,01/03/2009,Bottles and Cages,Accessories,Southwest,North America,1228.23
2009,Mar,01/03/2009,Fenders,Accessories,Southwest,North America,1208.90
2009,Mar,01/03/2009,Hydration Packs,Accessories,Canada,North America,1165.79
2009,Mar,01/03/2009,Vests,Clothing,Northeast,North America,1066.80
2009,Mar,01/03/2009,Bike Racks,Accessories,France,Europe,1056.00
2009,Mar,01/03/2009,Pedals,Components,Canada,North America,1025.30
2009,Mar,01/03/2009,Shorts,Clothing,Germany,Europe,993.86
2009,Mar,01/03/2009,Gloves,Clothing,Canada,North America,984.01
2009,Mar,01/03/2009,Cranksets,Components,Germany,Europe,971.98
2009,Mar,01/03/2009,Cranksets,Components,Northeast,North America,971.98
2009,Mar,01/03/2009,Brakes,Components,Northwest,North America,958.50
2009,Mar,01/03/2009,Bike Stands,Accessories,Northwest,North America,954.00
2009,Mar,01/03/2009,Bottles and Cages,Accessories,Australia,Pacific,948.65
2009,Mar,01/03/2009,Vests,Clothing,France,Europe,939.80
2009,Mar,01/03/2009,Helmets,Accessories,Southeast,North America,923.74
2009,Mar,01/03/2009,Helmets,Accessories,Northeast,North America,902.74
2009,Mar,01/03/2009,Brakes,Components,Southwest,North America,894.60
2009,Mar,01/03/2009,Gloves,Clothing,Southwest,North America,891.44
2009,Mar,01/03/2009,Derailleurs,Components,Southwest,North America,878.30
2009,Mar,01/03/2009,Hydration Packs,Accessories,Australia,Pacific,824.85
2009,Mar,01/03/2009,Fenders,Accessories,Northwest,North America,813.26
2009,Mar,01/03/2009,Vests,Clothing,Germany,Europe,812.80
2009,Mar,01/03/2009,Bike Stands,Accessories,Australia,Pacific,795.00
2009,Mar,01/03/2009,Bike Racks,Accessories,Northwest,North America,792.00
2009,Mar,01/03/2009,Bike Racks,Accessories,Southeast,North America,792.00
2009,Mar,01/03/2009,Bottles and Cages,Accessories,Northwest,North America,787.89
2009,Mar,01/03/2009,Handlebars,Components,Southwest,North America,771.07
2009,Mar,01/03/2009,Vests,Clothing,Central,North America,762.00
2009,Mar,01/03/2009,Shorts,Clothing,Southeast,North America,755.89
2009,Mar,01/03/2009,Bottles and Cages,Accessories,Canada,North America,745.90
2009,Mar,01/03/2009,Cranksets,Components,France,Europe,728.98
2009,Mar,01/03/2009,Cranksets,Components,Southeast,North America,728.98
2009,Mar,01/03/2009,Bottom Brackets,Components,Southwest,North America,728.94
2009,Mar,01/03/2009,Vests,Clothing,Northwest,North America,723.90
2009,Mar,01/03/2009,Pedals,Components,Central,North America,717.55
2009,Mar,01/03/2009,Road Frames,Components,Canada,North America,713.80
2009,Mar,01/03/2009,Pedals,Components,Northwest,North America,696.50
2009,Mar,01/03/2009,Cranksets,Components,Central,North America,664.17
2009,Mar,01/03/2009,Fenders,Accessories,Canada,North America,659.40
2009,Mar,01/03/2009,Brakes,Components,United Kingdom,Europe,639.00
2009,Mar,01/03/2009,Bottles and Cages,Accessories,United Kingdom,Europe,625.08
2009,Mar,01/03/2009,Derailleurs,Components,Australia,Pacific,603.83
2009,Mar,01/03/2009,Hydration Packs,Accessories,United Kingdom,Europe,593.89
2009,Mar,01/03/2009,Gloves,Clothing,Australia,Pacific,587.76
2009,Mar,01/03/2009,Bottles and Cages,Accessories,Germany,Europe,586.18
2009,Mar,01/03/2009,Bottom Brackets,Components,Northwest,North America,583.15
2009,Mar,01/03/2009,Saddles,Components,Canada,North America,566.88
2009,Mar,01/03/2009,Hydration Packs,Accessories,France,Europe,560.90
2009,Mar,01/03/2009,Hydration Packs,Accessories,Northwest,North America,549.90
2009,Mar,01/03/2009,Gloves,Clothing,United Kingdom,Europe,514.29
2009,Mar,01/03/2009,Brakes,Components,Canada,North America,511.20
2009,Mar,01/03/2009,Bottom Brackets,Components,United Kingdom,Europe,510.26
2009,Mar,01/03/2009,Caps,Clothing,Australia,Pacific,507.04
2009,Mar,01/03/2009,Fenders,Accessories,Australia,Pacific,505.54
2009,Mar,01/03/2009,Bike Racks,Accessories,Germany,Europe,504.00
2009,Mar,01/03/2009,Handlebars,Components,Northwest,North America,484.28
2009,Mar,01/03/2009,Saddles,Components,Southwest,North America,480.23
2009,Mar,01/03/2009,Bike Stands,Accessories,Canada,North America,477.00
2009,Mar,01/03/2009,Pedals,Components,Northeast,North America,476.20
2009,Mar,01/03/2009,Bottles and Cages,Accessories,France,Europe,468.34
2009,Mar,01/03/2009,Handlebars,Components,Canada,North America,467.99
2009,Mar,01/03/2009,Gloves,Clothing,Northwest,North America,465.31
2009,Mar,01/03/2009,Hydration Packs,Accessories,Southeast,North America,461.92
2009,Mar,01/03/2009,Brakes,Components,Australia,Pacific,447.30
2009,Mar,01/03/2009,Derailleurs,Components,Northwest,North America,439.15
2009,Mar,01/03/2009,Pedals,Components,United Kingdom,Europe,438.95
2009,Mar,01/03/2009,Bottom Brackets,Components,Canada,North America,437.36
2009,Mar,01/03/2009,Bike Racks,Accessories,Central,North America,432.00
2009,Mar,01/03/2009,Derailleurs,Components,United Kingdom,Europe,384.26
2009,Mar,01/03/2009,Pedals,Components,Southeast,North America,380.63
2009,Mar,01/03/2009,Helmets,Accessories,Central,North America,377.89
2009,Mar,01/03/2009,Mountain Frames,Components,Northeast,North America,376.88
2009,Mar,01/03/2009,Saddles,Components,United Kingdom,Europe,361.99
2009,Mar,01/03/2009,Caps,Clothing,Southwest,North America,359.60
2009,Mar,01/03/2009,Socks,Clothing,Southwest,North America,357.62
2009,Mar,01/03/2009,Caps,Clothing,United Kingdom,Europe,339.82
2009,Mar,01/03/2009,Saddles,Components,Northwest,North America,330.41
2009,Mar,01/03/2009,Derailleurs,Components,Canada,North America,329.36
2009,Mar,01/03/2009,Shorts,Clothing,France,Europe,321.95
2009,Mar,01/03/2009,Bike Stands,Accessories,United Kingdom,Europe,318.00
2009,Mar,01/03/2009,Caps,Clothing,Germany,Europe,311.05
